postcode,In Use?,latitude,longitude,easting,northing,grid ref,county,district,ward,district code,ward code,country,county code,constituency,introduced,terminated,parish,national park,population,households,built up area,built up sub-division,lower layer super output area,rural/urban,region,altitude,london zone,LSOA code,local authority,MSOA code,middle layer super output area,parish code,census output area,constituency code,index of Multiple Deprivation,quality,user type,last updated
EC1V 9DB,Yes,51.524297,-0.09438,532299,182319,TQ322823,"Greater London","Islington","Bunhill",E09000019,E05000367,England,E11000009,"Islington South and Finsbury",2016-07-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 023E","Urban major conurbation",London,26,1,E01002706,,E02000576,"Islington 023",E43000209,E00013460,E14000764,7963,1,0,2018-08-21
EC1V 9DD,Yes,51.525892,-0.085188,532932,182513,TQ329825,"Greater London","Islington","Bunhill",E09000019,E05000367,England,E11000009,"Islington South and Finsbury",1980-01-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 023D","Urban major conurbation",London,25,1,E01002704,,E02000576,"Islington 023",E43000209,E00174772,E14000764,9908,1,0,2018-08-21
EC1V 9DP,Yes,51.525828,-0.091707,532480,182494,TQ324824,"Greater London","Islington","Bunhill",E09000019,E05000367,England,E11000009,"Islington South and Finsbury",1999-06-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 023A","Urban major conurbation",London,23,1,E01002701,,E02000576,"Islington 023",E43000209,E00013450,E14000764,6753,1,0,2018-08-21
EC1V 9DR,Yes,51.526598,-0.081612,533178,182598,TQ331825,"Greater London","Hackney","Hoxton East & Shoreditch",E09000012,E05009377,England,E11000009,"Hackney South and Shoreditch",1980-01-01,,"Hackney, unparished area","",20,12,"Greater London","Hackney","Hackney 027G","Urban major conurbation",London,23,1,E01033708,,E02000371,"Hackney 027",E43000202,E00176275,E14000721,13223,1,0,2018-08-21
EC1V 9DS,Yes,51.52668,-0.081133,533211,182608,TQ332826,"Greater London","Hackney","Hoxton East & Shoreditch",E09000012,E05009377,England,E11000009,"Hackney South and Shoreditch",1980-01-01,,"Hackney, unparished area","",7,3,"Greater London","Hackney","Hackney 027G","Urban major conurbation",London,24,1,E01033708,,E02000371,"Hackney 027",E43000202,E00176312,E14000721,13223,1,0,2018-08-21
EC1V 9DX,Yes,51.527896,-0.091736,532472,182724,TQ324827,"Greater London","Islington","Bunhill",E09000019,E05000367,England,E11000009,"Islington South and Finsbury",1980-01-01,,"Islington, unparished area","",19,9,"Greater London","Islington","Islington 023A","Urban major conurbation",London,25,1,E01002701,,E02000576,"Islington 023",E43000209,E00013442,E14000764,6753,1,0,2018-08-21
EC1V 9EE,Yes,51.526926,-0.08735,532779,182624,TQ327826,"Greater London","Hackney","Hoxton West",E09000012,E05009378,England,E11000009,"Hackney South and Shoreditch",2011-07-01,,"Hackney, unparished area","",,,"Greater London","Hackney","Hackney 027D","Urban major conurbation",London,25,1,E01001780,,E02000371,"Hackney 027",E43000202,E00008884,E14000721,4076,1,0,2018-08-21
EC1V 9EL,Yes,51.527338,-0.091125,532516,182663,TQ325826,"Greater London","Islington","Bunhill",E09000019,E05000367,England,E11000009,"Islington South and Finsbury",1993-01-01,,"Islington, unparished area","",111,0,"Greater London","Islington","Islington 023A","Urban major conurbation",London,25,1,E01002701,,E02000576,"Islington 023",E43000209,E00013442,E14000764,6753,1,0,2018-08-21
EC1V 9ES,Yes,51.526488,-0.090814,532540,182569,TQ325825,"Greater London","Islington","Bunhill",E09000019,E05000367,England,E11000009,"Islington South and Finsbury",1980-01-01,,"Islington, unparished area","",112,59,"Greater London","Islington","Islington 023A","Urban major conurbation",London,24,1,E01002701,,E02000576,"Islington 023",E43000209,E00013448,E14000764,6753,1,0,2018-08-21
EC1V 9ET,Yes,51.526488,-0.090814,532540,182569,TQ325825,"Greater London","Islington","Bunhill",E09000019,E05000367,England,E11000009,"Islington South and Finsbury",1980-01-01,,"Islington, unparished area","",125,58,"Greater London","Islington","Islington 023A","Urban major conurbation",London,24,1,E01002701,,E02000576,"Islington 023",E43000209,E00013448,E14000764,6753,1,0,2018-08-21
EC1V 9EU,Yes,51.526366,-0.089969,532599,182557,TQ325825,"Greater London","Islington","Bunhill",E09000019,E05000367,England,E11000009,"Islington South and Finsbury",1980-01-01,,"Islington, unparished area","",171,79,"Greater London","Islington","Islington 023A","Urban major conurbation",London,26,1,E01002701,,E02000576,"Islington 023",E43000209,E00013452,E14000764,6753,1,0,2018-08-21
EC1V 9EX,Yes,51.526679,-0.089869,532605,182592,TQ326825,"Greater London","Islington","Bunhill",E09000019,E05000367,England,E11000009,"Islington South and Finsbury",1980-01-01,,"Islington, unparished area","",124,43,"Greater London","Islington","Islington 023A","Urban major conurbation",London,26,1,E01002701,,E02000576,"Islington 023",E43000209,E00013446,E14000764,6753,1,0,2018-08-21
EC1V 9EY,Yes,51.526625,-0.084321,532990,182596,TQ329825,"Greater London","Hackney","Hoxton West",E09000012,E05009378,England,E11000009,"Hackney South and Shoreditch",1980-01-01,,"Hackney, unparished area","",,,"Greater London","Hackney","Hackney 027D","Urban major conurbation",London,22,1,E01001780,,E02000371,"Hackney 027",E43000202,E00008883,E14000721,4076,1,0,2018-08-21
EC1V 9EZ,Yes,51.527016,-0.090535,532558,182628,TQ325826,"Greater London","Islington","Bunhill",E09000019,E05000367,England,E11000009,"Islington South and Finsbury",2006-05-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 023A","Urban major conurbation",London,25,1,E01002701,,E02000576,"Islington 023",E43000209,E00013446,E14000764,6753,1,0,2018-08-21
EC1V 9FL,Yes,51.525095,-0.089777,532616,182416,TQ326824,"Greater London","Islington","Bunhill",E09000019,E05000367,England,E11000009,"Islington South and Finsbury",2001-06-01,,"Islington, unparished area","",16,9,"Greater London","Islington","Islington 023D","Urban major conurbation",London,27,1,E01002704,,E02000576,"Islington 023",E43000209,E00013455,E14000764,9908,1,0,2018-08-21
EC1V 9FR,Yes,51.525243,-0.089341,532646,182433,TQ326824,"Greater London","Islington","Bunhill",E09000019,E05000367,England,E11000009,"Islington South and Finsbury",1993-01-01,,"Islington, unparished area","",10,6,"Greater London","Islington","Islington 023D","Urban major conurbation",London,27,1,E01002704,,E02000576,"Islington 023",E43000209,E00013455,E14000764,9908,1,0,2018-08-21
EC1V 9GR,Yes,51.526928,-0.087324,532781,182624,TQ327826,"Greater London","Hackney","Hoxton West",E09000012,E05009378,England,E11000009,"Hackney South and Shoreditch",2011-07-01,,"Hackney, unparished area","",,,"Greater London","Hackney","Hackney 027D","Urban major conurbation",London,25,1,E01001780,,E02000371,"Hackney 027",E43000202,E00008884,E14000721,4076,1,1,2018-08-21
EC1V 9HB,Yes,51.526283,-0.085823,532887,182555,TQ328825,"Greater London","Hackney","Hoxton West",E09000012,E05009378,England,E11000009,"Hackney South and Shoreditch",2017-12-01,,"Hackney, unparished area","",,,"Greater London","Hackney","Hackney 027D","Urban major conurbation",London,23,1,E01001780,,E02000371,"Hackney 027",E43000202,E00008884,E14000721,4076,1,0,2018-08-21
EC1V 9HD,Yes,51.5267,-0.086206,532859,182601,TQ328826,"Greater London","Hackney","Hoxton West",E09000012,E05009378,England,E11000009,"Hackney South and Shoreditch",1980-01-01,,"Hackney, unparished area","",48,30,"Greater London","Hackney","Hackney 027D","Urban major conurbation",London,23,1,E01001780,,E02000371,"Hackney 027",E43000202,E00008883,E14000721,4076,1,0,2018-08-21
EC1V 9HE,Yes,51.526171,-0.086301,532854,182542,TQ328825,"Greater London","Hackney","Hoxton West",E09000012,E05009378,England,E11000009,"Hackney South and Shoreditch",1980-01-01,,"Hackney, unparished area","",,,"Greater London","Hackney","Hackney 027D","Urban major conurbation",London,23,1,E01001780,,E02000371,"Hackney 027",E43000202,E00008884,E14000721,4076,1,0,2018-08-21
EC1V 9HF,Yes,51.523628,-0.098012,532049,182238,TQ320822,"Greater London","Islington","Bunhill",E09000019,E05000367,England,E11000009,"Islington South and Finsbury",1998-12-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022H","Urban major conurbation",London,30,1,E01033490,,E02000575,"Islington 022",E43000209,E00174775,E14000764,11372,1,0,2018-08-21
EC1V 9HG,Yes,51.523743,-0.097736,532068,182251,TQ320822,"Greater London","Islington","Bunhill",E09000019,E05000367,England,E11000009,"Islington South and Finsbury",1998-12-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022H","Urban major conurbation",London,30,1,E01033490,,E02000575,"Islington 022",E43000209,E00174775,E14000764,11372,1,0,2018-08-21
EC1V 9HL,Yes,51.523602,-0.098071,532045,182235,TQ320822,"Greater London","Islington","Bunhill",E09000019,E05000367,England,E11000009,"Islington South and Finsbury",1980-01-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022H","Urban major conurbation",London,30,1,E01033490,,E02000575,"Islington 022",E43000209,E00174775,E14000764,11372,1,0,2018-08-21
EC1V 9HU,Yes,51.524432,-0.09436,532300,182334,TQ322823,"Greater London","Islington","Bunhill",E09000019,E05000367,England,E11000009,"Islington South and Finsbury",1987-10-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 023E","Urban major conurbation",London,27,1,E01002706,,E02000576,"Islington 023",E43000209,E00013460,E14000764,7963,1,1,2018-08-21
EC1V 9HW,Yes,51.524223,-0.096445,532156,182307,TQ321823,"Greater London","Islington","Bunhill",E09000019,E05000367,England,E11000009,"Islington South and Finsbury",1998-12-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022H","Urban major conurbation",London,28,1,E01033490,,E02000575,"Islington 022",E43000209,E00013447,E14000764,11372,1,0,2018-08-21
EC1V 9HX,Yes,51.524096,-0.096784,532133,182292,TQ321822,"Greater London","Islington","Bunhill",E09000019,E05000367,England,E11000009,"Islington South and Finsbury",1980-01-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022H","Urban major conurbation",London,29,1,E01033490,,E02000575,"Islington 022",E43000209,E00013447,E14000764,11372,1,0,2018-08-21
EC1V 9JB,Yes,51.524206,-0.095364,532231,182307,TQ322823,"Greater London","Islington","Bunhill",E09000019,E05000367,England,E11000009,"Islington South and Finsbury",1980-01-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 023E","Urban major conurbation",London,28,1,E01002706,,E02000576,"Islington 023",E43000209,E00013460,E14000764,7963,1,1,2018-08-21
EC1V 9JH,Yes,51.524897,-0.095292,532234,182384,TQ322823,"Greater London","Islington","Bunhill",E09000019,E05000367,England,E11000009,"Islington South and Finsbury",1980-01-01,,"Islington, unparished area","",58,24,"Greater London","Islington","Islington 023E","Urban major conurbation",London,26,1,E01002706,,E02000576,"Islington 023",E43000209,E00013458,E14000764,7963,1,0,2018-08-21
EC1V 9JJ,Yes,51.524596,-0.095059,532251,182351,TQ322823,"Greater London","Islington","Bunhill",E09000019,E05000367,England,E11000009,"Islington South and Finsbury",1980-01-01,,"Islington, unparished area","",5,1,"Greater London","Islington","Islington 023E","Urban major conurbation",London,28,1,E01002706,,E02000576,"Islington 023",E43000209,E00013460,E14000764,7963,1,0,2018-08-21
EC1V 9JL,Yes,51.52452,-0.095365,532230,182342,TQ322823,"Greater London","Islington","Bunhill",E09000019,E05000367,England,E11000009,"Islington South and Finsbury",1980-01-01,,"Islington, unparished area","",52,20,"Greater London","Islington","Islington 023E","Urban major conurbation",London,28,1,E01002706,,E02000576,"Islington 023",E43000209,E00013460,E14000764,7963,1,0,2018-08-21
EC1V 9JN,Yes,51.525046,-0.09507,532249,182401,TQ322824,"Greater London","Islington","Bunhill",E09000019,E05000367,England,E11000009,"Islington South and Finsbury",1980-01-01,,"Islington, unparished area","",46,24,"Greater London","Islington","Islington 023E","Urban major conurbation",London,26,1,E01002706,,E02000576,"Islington 023",E43000209,E00013458,E14000764,7963,1,0,2018-08-21
EC1V 9JP,Yes,51.524834,-0.094776,532270,182378,TQ322823,"Greater London","Islington","Bunhill",E09000019,E05000367,England,E11000009,"Islington South and Finsbury",1980-01-01,,"Islington, unparished area","",2,1,"Greater London","Islington","Islington 023E","Urban major conurbation",London,27,1,E01002706,,E02000576,"Islington 023",E43000209,E00013460,E14000764,7963,1,0,2018-08-21
EC1V 9JQ,Yes,51.526106,-0.091666,532482,182525,TQ324825,"Greater London","Islington","Bunhill",E09000019,E05000367,England,E11000009,"Islington South and Finsbury",1980-01-01,,"Islington, unparished area","",52,46,"Greater London","Islington","Islington 023A","Urban major conurbation",London,23,1,E01002701,,E02000576,"Islington 023",E43000209,E00013450,E14000764,6753,1,0,2018-08-21
EC1V 9JR,Yes,51.524757,-0.094433,532294,182370,TQ322823,"Greater London","Islington","Bunhill",E09000019,E05000367,England,E11000009,"Islington South and Finsbury",1980-01-01,,"Islington, unparished area","",7,4,"Greater London","Islington","Islington 023E","Urban major conurbation",London,27,1,E01002706,,E02000576,"Islington 023",E43000209,E00013460,E14000764,7963,1,0,2018-08-21
EC1V 9JS,Yes,51.525655,-0.090517,532563,182477,TQ325824,"Greater London","Islington","Bunhill",E09000019,E05000367,England,E11000009,"Islington South and Finsbury",1980-01-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 023D","Urban major conurbation",London,25,1,E01002704,,E02000576,"Islington 023",E43000209,E00013455,E14000764,9908,1,1,2018-08-21
EC1V 9LA,Yes,51.526914,-0.0817,533171,182633,TQ331826,"Greater London","Hackney","Hoxton East & Shoreditch",E09000012,E05009377,England,E11000009,"Hackney South and Shoreditch",1980-01-01,,"Hackney, unparished area","",49,26,"Greater London","Hackney","Hackney 027G","Urban major conurbation",London,23,1,E01033708,,E02000371,"Hackney 027",E43000202,E00176275,E14000721,13223,1,0,2018-08-21
EC1V 9LB,Yes,51.527873,-0.091405,532495,182722,TQ324827,"Greater London","Islington","Bunhill",E09000019,E05000367,England,E11000009,"Islington South and Finsbury",1980-01-01,,"Islington, unparished area","",27,14,"Greater London","Islington","Islington 023A","Urban major conurbation",London,24,1,E01002701,,E02000576,"Islington 023",E43000209,E00013442,E14000764,6753,1,0,2018-08-21
EC1V 9LE,Yes,51.527087,-0.080683,533241,182654,TQ332826,"Greater London","Hackney","Hoxton East & Shoreditch",E09000012,E05009377,England,E11000009,"Hackney South and Shoreditch",1980-01-01,,"Hackney, unparished area","",9,6,"Greater London","Hackney","Hackney 027G","Urban major conurbation",London,25,1,E01033708,,E02000371,"Hackney 027",E43000202,E00176312,E14000721,13223,1,0,2018-08-21
EC1V 9LF,Yes,51.527665,-0.091342,532500,182699,TQ324826,"Greater London","Islington","Bunhill",E09000019,E05000367,England,E11000009,"Islington South and Finsbury",2000-12-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 023A","Urban major conurbation",London,24,1,E01002701,,E02000576,"Islington 023",E43000209,E00013442,E14000764,6753,1,0,2018-08-21
EC1V 9LH,Yes,51.526926,-0.08735,532779,182624,TQ327826,"Greater London","Hackney","Hoxton West",E09000012,E05009378,England,E11000009,"Hackney South and Shoreditch",1992-08-01,,"Hackney, unparished area","",,,"Greater London","Hackney","Hackney 027D","Urban major conurbation",London,25,1,E01001780,,E02000371,"Hackney 027",E43000202,E00008884,E14000721,4076,1,1,2018-08-21
EC1V 9LL,Yes,51.527409,-0.078925,533362,182693,TQ333826,"Greater London","Hackney","Hoxton East & Shoreditch",E09000012,E05009377,England,E11000009,"Hackney South and Shoreditch",1980-01-01,,"Hackney, unparished area","",,,"Greater London","Hackney","Hackney 027F","Urban major conurbation",London,24,1,E01033706,,E02000371,"Hackney 027",E43000202,E00176305,E14000721,9051,1,0,2018-08-21
EC1V 9LN,Yes,51.526772,-0.082917,533087,182615,TQ330826,"Greater London","Hackney","Hoxton East & Shoreditch",E09000012,E05009377,England,E11000009,"Hackney South and Shoreditch",1997-12-01,,"Hackney, unparished area","",,,"Greater London","Hackney","Hackney 027G","Urban major conurbation",London,22,1,E01033708,,E02000371,"Hackney 027",E43000202,E00176275,E14000721,13223,1,0,2018-08-21
EC1V 9LP,Yes,51.527363,-0.078336,533403,182689,TQ334826,"Greater London","Hackney","Hoxton East & Shoreditch",E09000012,E05009377,England,E11000009,"Hackney South and Shoreditch",1980-01-01,,"Hackney, unparished area","",,,"Greater London","Hackney","Hackney 027F","Urban major conurbation",London,24,1,E01033706,,E02000371,"Hackney 027",E43000202,E00176305,E14000721,9051,1,0,2018-08-21
EC1V 9LT,Yes,51.52708,-0.079703,533309,182655,TQ333826,"Greater London","Hackney","Hoxton East & Shoreditch",E09000012,E05009377,England,E11000009,"Hackney South and Shoreditch",1980-01-01,,"Hackney, unparished area","",23,12,"Greater London","Hackney","Hackney 027F","Urban major conurbation",London,24,1,E01033706,,E02000371,"Hackney 027",E43000202,E00176305,E14000721,9051,1,0,2018-08-21
EC1V 9ND,Yes,51.525411,-0.091943,532465,182447,TQ324824,"Greater London","Islington","Bunhill",E09000019,E05000367,England,E11000009,"Islington South and Finsbury",1980-01-01,,"Islington, unparished area","",95,46,"Greater London","Islington","Islington 023A","Urban major conurbation",London,25,1,E01002701,,E02000576,"Islington 023",E43000209,E00013450,E14000764,6753,1,0,2018-08-21
EC1V 9NG,Yes,51.525154,-0.093984,532324,182415,TQ323824,"Greater London","Islington","Bunhill",E09000019,E05000367,England,E11000009,"Islington South and Finsbury",2003-01-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 023E","Urban major conurbation",London,25,1,E01002706,,E02000576,"Islington 023",E43000209,E00013458,E14000764,7963,1,0,2018-08-21
EC1V 9NH,Yes,51.525308,-0.092769,532408,182434,TQ324824,"Greater London","Islington","Bunhill",E09000019,E05000367,England,E11000009,"Islington South and Finsbury",1992-01-01,,"Islington, unparished area","",102,36,"Greater London","Islington","Islington 023E","Urban major conurbation",London,25,1,E01002706,,E02000576,"Islington 023",E43000209,E00013454,E14000764,7963,1,0,2018-08-21
EC1V 9NP,Yes,51.525655,-0.090517,532563,182477,TQ325824,"Greater London","Islington","Bunhill",E09000019,E05000367,England,E11000009,"Islington South and Finsbury",1980-01-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 023D","Urban major conurbation",London,25,1,E01002704,,E02000576,"Islington 023",E43000209,E00013455,E14000764,9908,1,0,2018-08-21
EC1V 9NQ,Yes,51.526596,-0.080906,533227,182599,TQ332825,"Greater London","Hackney","Hoxton East & Shoreditch",E09000012,E05009377,England,E11000009,"Hackney South and Shoreditch",1980-01-01,,"Hackney, unparished area","",,,"Greater London","Hackney","Hackney 027F","Urban major conurbation",London,24,1,E01033706,,E02000371,"Hackney 027",E43000202,E00176305,E14000721,9051,1,0,2018-08-21
EC1V 9NR,Yes,51.526048,-0.089105,532660,182523,TQ326825,"Greater London","Islington","Bunhill",E09000019,E05000367,England,E11000009,"Islington South and Finsbury",1980-01-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 023A","Urban major conurbation",London,26,1,E01002701,,E02000576,"Islington 023",E43000209,E00013446,E14000764,6753,1,0,2018-08-21
EC1V 9NS,Yes,51.525655,-0.090517,532563,182477,TQ325824,"Greater London","Islington","Bunhill",E09000019,E05000367,England,E11000009,"Islington South and Finsbury",1980-01-01,,"Islington, unparished area","",154,61,"Greater London","Islington","Islington 023D","Urban major conurbation",London,25,1,E01002704,,E02000576,"Islington 023",E43000209,E00013455,E14000764,9908,1,0,2018-08-21
EC1V 9NT,Yes,51.526366,-0.089969,532599,182557,TQ325825,"Greater London","Islington","Bunhill",E09000019,E05000367,England,E11000009,"Islington South and Finsbury",1980-01-01,,"Islington, unparished area","",101,40,"Greater London","Islington","Islington 023A","Urban major conurbation",London,26,1,E01002701,,E02000576,"Islington 023",E43000209,E00013452,E14000764,6753,1,0,2018-08-21
EC1V 9NU,Yes,51.526998,-0.089048,532661,182629,TQ326826,"Greater London","Islington","Bunhill",E09000019,E05000367,England,E11000009,"Islington South and Finsbury",1980-01-01,,"Islington, unparished area","",2,1,"Greater London","Islington","Islington 023A","Urban major conurbation",London,27,1,E01002701,,E02000576,"Islington 023",E43000209,E00013446,E14000764,6753,1,0,2018-08-21
EC1V 9NX,Yes,51.526726,-0.08671,532824,182603,TQ328826,"Greater London","Hackney","Hoxton West",E09000012,E05009378,England,E11000009,"Hackney South and Shoreditch",1980-01-01,,"Hackney, unparished area","",49,31,"Greater London","Hackney","Hackney 027D","Urban major conurbation",London,24,1,E01001780,,E02000371,"Hackney 027",E43000202,E00008884,E14000721,4076,1,0,2018-08-21
EC1V 9PA,Yes,51.52647,-0.08698,532806,182574,TQ328825,"Greater London","Hackney","Hoxton West",E09000012,E05009378,England,E11000009,"Hackney South and Shoreditch",1980-01-01,,"Hackney, unparished area","",64,30,"Greater London","Hackney","Hackney 027D","Urban major conurbation",London,24,1,E01001780,,E02000371,"Hackney 027",E43000202,E00008884,E14000721,4076,1,0,2018-08-21
EC1V 9PB,Yes,51.526319,-0.086525,532838,182558,TQ328825,"Greater London","Hackney","Hoxton West",E09000012,E05009378,England,E11000009,"Hackney South and Shoreditch",1980-01-01,,"Hackney, unparished area","",41,35,"Greater London","Hackney","Hackney 027D","Urban major conurbation",London,23,1,E01001780,,E02000371,"Hackney 027",E43000202,E00008884,E14000721,4076,1,0,2018-08-21
EC1V 9PD,Yes,51.526387,-0.087373,532779,182564,TQ327825,"Greater London","Hackney","Hoxton West",E09000012,E05009378,England,E11000009,"Hackney South and Shoreditch",1980-01-01,,"Hackney, unparished area","",77,45,"Greater London","Hackney","Hackney 027D","Urban major conurbation",London,24,1,E01001780,,E02000371,"Hackney 027",E43000202,E00008884,E14000721,4076,1,0,2018-08-21
EC1V 9PE,Yes,51.527059,-0.08654,532835,182640,TQ328826,"Greater London","Hackney","Hoxton West",E09000012,E05009378,England,E11000009,"Hackney South and Shoreditch",1980-01-01,,"Hackney, unparished area","",,,"Greater London","Hackney","Hackney 027D","Urban major conurbation",London,24,1,E01001780,,E02000371,"Hackney 027",E43000202,E00008884,E14000721,4076,1,0,2018-08-21
EC1V 9QN,Yes,51.525655,-0.090517,532563,182477,TQ325824,"Greater London","Islington","Bunhill",E09000019,E05000367,England,E11000009,"Islington South and Finsbury",1998-12-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 023D","Urban major conurbation",London,25,1,E01002704,,E02000576,"Islington 023",E43000209,E00013455,E14000764,9908,1,1,2018-08-21
EC1V 9RQ,Yes,51.525064,-0.09011,532593,182412,TQ325824,"Greater London","Islington","Bunhill",E09000019,E05000367,England,E11000009,"Islington South and Finsbury",1999-12-01,,"Islington, unparished area","",2,1,"Greater London","Islington","Islington 023D","Urban major conurbation",London,27,1,E01002704,,E02000576,"Islington 023",E43000209,E00013455,E14000764,9908,1,1,2018-08-21
EC1V 9RT,Yes,51.524756,-0.094375,532298,182370,TQ322823,"Greater London","Islington","Bunhill",E09000019,E05000367,England,E11000009,"Islington South and Finsbury",1998-12-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 023E","Urban major conurbation",London,27,1,E01002706,,E02000576,"Islington 023",E43000209,E00013460,E14000764,7963,1,1,2018-08-21
EC1V 9UD,Yes,51.524565,-0.112042,531073,182317,TQ310823,"Greater London","Islington","Clerkenwell",E09000019,E05000370,England,E11000009,"Islington South and Finsbury",1997-12-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022F","Urban major conurbation",London,30,1,E01002726,,E02000575,"Islington 022",E43000209,E00013578,E14000764,8742,1,1,2018-08-21
EC1V 9WX,Yes,51.524565,-0.112042,531073,182317,TQ310823,"Greater London","Islington","Clerkenwell",E09000019,E05000370,England,E11000009,"Islington South and Finsbury",2003-01-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022F","Urban major conurbation",London,30,1,E01002726,,E02000575,"Islington 022",E43000209,E00013578,E14000764,8742,1,1,2018-08-21
EC1Y 0AA,Yes,51.52158,-0.095358,532239,182015,TQ322820,"City of London","City of London","Cripplegate",E09000001,E05009302,England,E11000005,"Cities of London and Westminster",2015-07-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001C","Urban major conurbation",London,28,1,E01000003,,E02000001,"City of London 001",E43000191,E00000023,E14000639,14621,1,0,2018-08-21
EC1Y 0AU,Yes,51.523387,-0.097027,532118,182213,TQ321822,"Greater London","Islington","Bunhill",E09000019,E05000367,England,E11000009,"Islington South and Finsbury",2011-01-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 023E","Urban major conurbation",London,28,1,E01002706,,E02000576,"Islington 023",E43000209,E00013432,E14000764,7963,1,1,2018-08-21
EC1Y 0QT,Yes,51.521693,-0.094027,532331,182030,TQ323820,"Greater London","Islington","Bunhill",E09000019,E05000367,England,E11000009,"Islington South and Finsbury",1995-01-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 023D","Urban major conurbation",London,26,1,E01002704,,E02000576,"Islington 023",E43000209,E00013429,E14000764,9908,1,0,2018-08-21
EC1Y 0RA,Yes,51.52249,-0.093836,532342,182119,TQ323821,"Greater London","Islington","Bunhill",E09000019,E05000367,England,E11000009,"Islington South and Finsbury",1981-06-01,,"Islington, unparished area","",125,58,"Greater London","Islington","Islington 023E","Urban major conurbation",London,22,1,E01002706,,E02000576,"Islington 023",E43000209,E00013432,E14000764,7963,1,0,2018-08-21
EC1Y 0RB,Yes,51.521813,-0.095911,532200,182040,TQ321820,"City of London","City of London","Cripplegate",E09000001,E05009302,England,E11000005,"Cities of London and Westminster",1980-01-01,,"City of London, unparished area","",39,18,"Greater London","City of London","City of London 001C","Urban major conurbation",London,27,1,E01000003,,E02000001,"City of London 001",E43000191,E00000012,E14000639,14621,1,0,2018-08-21
EC1Y 0RD,Yes,51.522121,-0.095999,532193,182074,TQ321820,"City of London","City of London","Cripplegate",E09000001,E05009302,England,E11000005,"Cities of London and Westminster",1980-01-01,,"City of London, unparished area","",46,32,"Greater London","City of London","City of London 001C","Urban major conurbation",London,25,1,E01000003,,E02000001,"City of London 001",E43000191,E00000012,E14000639,14621,1,0,2018-08-21
EC1Y 0RE,Yes,51.522121,-0.095999,532193,182074,TQ321820,"City of London","City of London","Cripplegate",E09000001,E05009302,England,E11000005,"Cities of London and Westminster",1980-01-01,,"City of London, unparished area","",46,32,"Greater London","City of London","City of London 001C","Urban major conurbation",London,25,1,E01000003,,E02000001,"City of London 001",E43000191,E00000012,E14000639,14621,1,0,2018-08-21
EC1Y 0RH,Yes,51.522121,-0.095999,532193,182074,TQ321820,"City of London","City of London","Cripplegate",E09000001,E05009302,England,E11000005,"Cities of London and Westminster",1980-01-01,,"City of London, unparished area","",45,32,"Greater London","City of London","City of London 001C","Urban major conurbation",London,25,1,E01000003,,E02000001,"City of London 001",E43000191,E00000012,E14000639,14621,1,0,2018-08-21
EC1Y 0RJ,Yes,51.522054,-0.095194,532249,182068,TQ322820,"City of London","City of London","Cripplegate",E09000001,E05009302,England,E11000005,"Cities of London and Westminster",1980-01-01,,"City of London, unparished area","",59,30,"Greater London","City of London","City of London 001C","Urban major conurbation",London,24,1,E01000003,,E02000001,"City of London 001",E43000191,E00000023,E14000639,14621,1,0,2018-08-21
EC1Y 0RL,Yes,51.522455,-0.095019,532260,182113,TQ322821,"City of London","City of London","Cripplegate",E09000001,E05009302,England,E11000005,"Cities of London and Westminster",1980-01-01,,"City of London, unparished area","",52,29,"Greater London","City of London","City of London 001C","Urban major conurbation",London,22,1,E01000003,,E02000001,"City of London 001",E43000191,E00000023,E14000639,14621,1,0,2018-08-21
EC1Y 0RN,Yes,51.522489,-0.09545,532230,182116,TQ322821,"City of London","City of London","Cripplegate",E09000001,E05009302,England,E11000005,"Cities of London and Westminster",1980-01-01,,"City of London, unparished area","",58,30,"Greater London","City of London","City of London 001C","Urban major conurbation",London,23,1,E01000003,,E02000001,"City of London 001",E43000191,E00000023,E14000639,14621,1,0,2018-08-21
